time,temperature_C,vibration_g,current_A,system_state
913,18.48200279777089,0.5751266712416685,1.8262104703677322,normal
914,17.227472946853247,0.22984133987708916,1.824655345733628,normal
915,17.611674272482613,0.41859893003989673,1.9469227114924557,normal
916,17.96056652110225,0.38183243721376414,1.7507270411892564,normal
917,17.710339139915224,0.4068728602623326,1.84162796280224,normal
918,17.291683024555404,0.4747784272122816,1.7912985236044163,normal
919,17.892820422005165,0.4291864133454309,1.9180509996040678,normal
920,18.686077289528335,0.20310502844363187,1.7237876528603877,normal
921,17.096452214339173,0.61218653841763,1.877605504434391,normal
922,18.115365663867355,0.33908854613902906,1.7912880770565172,normal
923,17.54101512076409,0.5358870296166725,1.8122020721139187,normal
924,19.15003045399361,0.811112400462496,1.8358607351111178,normal
925,17.06904738382492,0.3620923112620365,1.8601666770018905,normal
926,17.934748125038066,0.12045687158805057,1.8317602638289896,normal
927,18.778591022294645,0.4570993667179834,1.8734690198300192,normal
928,19.824785916100517,0.6651439452497856,2.018588472413276,normal
929,18.61588268861273,0.7937521181330891,1.968255278632415,normal
930,18.320972069962338,0.31556756083213744,1.9657041656527703,normal
931,20.36720007157391,0.5745048834854782,1.8424478168781526,normal
932,17.801461095457103,0.430203431482992,1.8084151806914956,normal
933,17.298841287508196,0.48410774685437963,2.002320870295464,normal
934,19.508288282878613,0.8966515020525552,2.003950600854658,normal
935,18.85336149144692,0.27455445074072704,2.073261036676698,normal
936,18.537044753435985,0.538060949224186,1.8753261753143107,normal
937,20.02000068017593,0.570153975764815,1.9225710520857777,normal
938,19.74785927505135,0.662867948740902,1.791439702233923,normal
939,19.201237847698984,0.5146974730206343,1.9260527729127417,normal
940,18.72807827667145,0.5462075809256154,2.0749072517242757,normal
941,20.5502077695315,0.44125271488673135,1.93857847712187,normal
942,20.47238206184069,0.5403690411867661,2.0592702207400517,normal
943,19.972878751931802,0.44852115867538844,1.986171464924815,normal
944,21.629506476194052,0.5932357834784077,2.047621211215773,normal
945,19.396045625973134,0.4445584495934549,1.9104231977259574,normal
946,19.131509019958273,0.5565650590853279,2.0436621210912995,normal
947,19.8980776514867,0.4956105779472533,1.7459373763221815,normal
948,20.514629609379288,0.6689075376158252,2.036221102877978,normal
949,20.845043864972723,0.4922909414617271,1.9016621333439654,normal
950,20.556397202029697,0.2340451297689678,2.195035755651109,normal
951,21.129744363898748,0.6892882251070988,2.161821186207157,normal
952,19.945243276996678,0.36414015487060714,2.1402982819882688,normal
953,22.199482691962316,0.40193504920267703,2.255178514352376,normal
954,21.076328483866945,0.4106508058934762,2.017518427012355,normal
955,22.133007705185303,0.7061657139756226,2.296353697821305,normal
956,21.60997727845684,0.17964886790319567,2.2239087154822785,normal
957,21.797291237127425,0.970662280048999,2.115961014184592,alerta
958,21.983221410066758,0.6584085213599078,2.2619504263462202,normal
959,21.98048241530225,0.5334858371193739,2.046366068361012,normal
960,22.23075285199351,0.49176589990755704,2.08297658821974,normal
961,22.873469138046218,0.5428331112286485,2.1128178249438325,normal
962,22.060212484831638,0.5781683642569008,2.1288348630048324,normal
963,22.562285817424787,0.5967823378925086,2.08393079962604,normal
964,22.014583511683902,0.5833406699005173,2.3195381684688283,normal
965,23.328920574224043,0.5134371021882873,2.1787685955790868,normal
966,21.72529699327106,0.47039923695390107,2.2471013339897885,normal
967,23.795840680185577,0.47730900745197324,2.1617771340262477,normal
968,22.410697468347117,0.47076375794709785,2.0434702718918096,normal
969,21.38496214521282,0.6700655145300597,2.2590041027090084,normal
970,22.71781235771711,0.5890335083421293,2.0469828821551665,normal
971,22.155188002030084,0.058941704800357986,2.2372903364445604,normal
972,23.456164693691164,0.5983851164794641,2.1129963417090525,normal
973,22.34405777472151,0.5292104292078162,2.45395198926104,normal
974,22.590570890686486,0.4971936865331154,2.351473648902919,normal
975,21.516066763841582,0.4417222320366671,2.2757365061908974,normal
976,22.744824965167787,0.6686169079979021,2.3960609490119444,normal
977,21.24529460464641,0.6421289693184287,2.1892882095594675,normal
978,21.993730135775223,0.38406834982645865,2.332192944071168,normal
979,23.94433415061309,0.5610578430686802,2.301442560384406,normal
980,24.038458227261344,0.3542514898188071,2.3111673298912487,normal
981,23.82263594263516,0.2930572752816604,2.414988099896601,normal
982,22.779747910042694,0.40599241631150523,2.363669692617391,normal
983,23.58479738681862,0.6293590208574138,2.3216379215281218,normal
984,23.688272949362773,0.642968756806413,2.1292966195864125,normal
985,22.831175325406708,0.576962813014594,2.2004730326790525,normal
986,25.0257947175735,0.6087643680271996,2.285569678721196,normal
987,24.588645728562554,0.5774267430672437,2.308209816054124,normal
988,23.772109726444818,0.4037777607165572,2.1865521628089075,normal
989,24.030935406335537,0.5647883817010911,2.5411073319305326,normal
990,24.23507493389357,0.6200614287841524,2.451612963557537,normal
991,22.49229545196089,0.6131436994720362,2.3598860106378834,normal
992,23.983605881518336,0.6783370057211964,2.3062455448134456,normal
993,23.689752346606614,0.6062455770801596,2.2768564038140036,normal
994,23.4863416151314,0.5527172311312374,2.2015897305853023,normal
995,24.113340268899574,0.6605225357474641,2.302904177447453,normal
996,25.825217374489853,0.496021811112641,2.318978007731953,normal
997,24.946835323057986,0.3677188023158423,2.1667475736179376,normal
998,24.022537117960024,0.4755399554084354,2.3217389317892447,normal
999,24.98107407821477,0.38826460327903267,2.26987271675356,normal
